,Unnamed: 0,Sentence,CF,SF,CbD,DI,Distribution,Entropy
256,256,The people initiated a movement against the government. They were promoting transparency.,0.6170678259438949,0.6170678259454709,-3.3378521522207043,2.468271303781882,"[[0.52951831 0.36713188 0.04980521 0.0535446 ]
 [0.84928962 0.04736056 0.08844654 0.01490327]
 [0.19114737 0.12952097 0.38817615 0.29115551]
 [0.31137681 0.00929153 0.62635935 0.05297231]]",(0.298653202448+0j)
257,257,The knife sliced through the community fence with minimal effort. It was a powerful tool.,0.2694076598021032,0.2694076608573452,-2.8037871606234224,1.0776306434294556,"[[0.51510496 0.29645428 0.10719128 0.08124947]
 [0.44167463 0.36988462 0.10047696 0.0879638 ]
 [0.34932922 0.20712199 0.27296703 0.17058177]
 [0.31472133 0.24172987 0.22743026 0.21611854]]",(0.00236599333+0j)
258,258,The diligent birds approached the seeds. They were smoky.,0.7057500106560999,0.7057500106525384,-3.474288477863897,2.8230000426300497,"[[0.05522686 0.31684288 0.06445818 0.56347208]
 [0.28414125 0.08792849 0.44023931 0.18769094]
 [0.00219893 0.01643163 0.11748612 0.86388333]
 [0.01263436 0.00599619 0.7117462  0.26962324]]",(0.416475759805-0j)
259,259,The storm caused the morning flight. It was creating dangerous conditions.,0.615070993568137,0.615070993568875,-4.874589529783162,3.7849662967737903,"[[0.22578474 0.39540553 0.06423494 0.31457479]
 [0.2205026  0.40068766 0.02420386 0.35460587]
 [0.2739485  0.58582897 0.01607119 0.12415135]
 [0.14297232 0.71680514 0.10173415 0.03848839]]",(0.802597805475+0j)
260,260,The durable knife punctured the fence easily. It was old and decrepit.,0.8149829427987991,0.8149829429446248,-5.345037376148647,4.325280531330833,"[[3.68089418e-01 6.30924557e-01 6.15783849e-04 3.70241200e-04]
 [1.83516027e-01 8.15497948e-01 5.15005265e-04 4.71019784e-04]
 [2.35118104e-01 3.99924287e-01 1.33587097e-01 2.31370511e-01]
 [1.21496878e-01 5.13545513e-01 6.25341541e-02 3.02423455e-01]]",(0.577962926829-0j)
261,261,The accurate sniper assassinated the notorious terrorist. He was a veteran marksman.,0.8967589708065864,0.896758970823756,-5.686935367242701,5.035254616146717,"[[0.08812033 0.8979993  0.00124033 0.01264004]
 [0.25668766 0.72943197 0.00361718 0.0102632 ]
 [0.05560291 0.56675661 0.03375775 0.34388274]
 [0.16201042 0.4603491  0.09829441 0.27934607]]",(0.010677044898+0j)
262,262,The expert sailors plunged off the dilapidated boats. They were trying to reach safety.,0.4564095625791511,0.4564095626109975,-4.540800751732253,3.0860563522256887,"[[0.0517186  0.06992829 0.52633785 0.35201527]
 [0.01321    0.10843688 0.43611448 0.44223864]
 [0.1025499  0.03167005 0.47550655 0.3902735 ]
 [0.10408907 0.03013088 0.34523541 0.52054464]]",(0.170004609422-0j)
263,263,The curious bee buzzed around the generous flower. It was rich in nectar.,0.3936004327942168,0.3936004328048007,-2.480744798028091,1.5744017312452705,"[[0.79740598 0.06155511 0.12200388 0.01903503]
 [0.70738046 0.15158063 0.12365053 0.01738838]
 [0.48462018 0.04118924 0.43478967 0.0394009 ]
 [0.44324006 0.08256937 0.38779094 0.08639964]]",(0.985686086706-0j)
264,264,The sailors abandoned the unreliable boats. They were saving their crew.,0.7048876687023289,0.7048876686789596,-3.879904932045646,2.819550674891358,"[[0.1390019  0.72649664 0.02160897 0.11289249]
 [0.67770077 0.18779777 0.10527852 0.02922294]
 [0.09479635 0.50125566 0.06581452 0.33813347]
 [0.46565396 0.13039806 0.31732532 0.08662266]]",(0.38485771112+0j)
265,265,The tireless bee was determined to find the flower. It was supporting life.,0.7839744518999667,0.7839744519034084,-5.400188564945051,4.422442951628016,"[[0.29078835 0.1117343  0.43337059 0.16410676]
 [0.36448101 0.03804164 0.54045579 0.05702155]
 [0.0874387  0.03352365 0.63672024 0.24231741]
 [0.1092042  0.01175815 0.7957326  0.08330504]]",(0.100104497228-0j)
266,266,The accurate sniper killed the ruthless terrorist. He was a bad murderer.,0.5685815460712174,0.5685815463804017,-2.4882058141832175,1.6783493361016977,"[[1.96582929e-02 4.03952082e-01 3.89844376e-02 5.37405188e-01]
 [1.63290550e-01 2.60319825e-01 2.07636943e-01 3.68752682e-01]
 [7.28092725e-04 3.29494785e-03 5.79146379e-02 9.38062322e-01]
 [3.10581599e-03 9.17224591e-04 3.67821677e-01 6.28155282e-01]]",(0.086107530181-0j)
267,267,The sniper neutralized the dangerous terrorist. He was a barbaric bomb maker.,0.5112193398024898,0.5112193415014237,-3.4221086376739587,2.356683809825098,"[[0.01299649 0.06678557 0.16319635 0.75702159]
 [0.01458506 0.065197   0.24598351 0.67423443]
 [0.11591448 0.55303854 0.06027836 0.27076863]
 [0.16232735 0.50662566 0.09824122 0.23280576]]",(0.995259680374+0j)
268,268,The activist people staged a demonstration against the unjust government. They were rigging elections.,0.6584119333506275,0.6584119333201044,-3.327757995960968,2.750630666709716,"[[0.19556308 0.68759449 0.02918255 0.08765988]
 [0.71141789 0.17173968 0.02932613 0.08751631]
 [0.09169523 0.67829452 0.1330504  0.09695984]
 [0.5631768  0.20681295 0.17756722 0.05244303]]",(0.315654375235+0j)
269,269,The people rebelled against the ineffective government. They were accepting bribes.,0.8099736000860962,0.8099736001095375,-4.0347816261117435,3.3734014817045455,"[[0.04464763 0.56340566 0.07015257 0.32179415]
 [0.39833534 0.20971794 0.17634117 0.21560554]
 [0.04183854 0.88293525 0.07296165 0.00226456]
 [0.5167682  0.4080056  0.05790832 0.01731789]]",(0.04600329954+0j)
270,270,The accurate sniper neutralized the terrorist. He was a veteran marksman.,0.8326711381466307,0.8326711380149706,-6.27565089115145,5.58818553741223,"[[0.07316259 0.74630412 0.01584069 0.1646926 ]
 [0.20827521 0.6111915  0.04681625 0.13371704]
 [0.08210275 0.83957167 0.00690053 0.07142505]
 [0.23555391 0.68612051 0.01953756 0.05878802]]",(0.99974092889-0j)
271,271,The unwavering people formed a human chain against the unresponsive government. They were wasting resources.,0.4432385765009855,0.4432385765757005,-3.93733602359248,2.1506439951427643,"[[0.49172873 0.4714473  0.0297897  0.00703427]
 [0.50350563 0.4596704  0.01643182 0.02039215]
 [0.30735094 0.30858991 0.21416749 0.16989166]
 [0.28855825 0.3273826  0.2313792  0.15267994]]",(0.011653004688+0j)
272,272,The sniper took aim the terrorist. He was a ruthless warlord.,0.3934240730404547,0.3934240729413188,-2.3452905281321996,1.857608682145688,"[[0.86424889 0.11950939 0.01402658 0.00221514]
 [0.88747733 0.09628095 0.0148474  0.00139432]
 [0.45617334 0.06318277 0.42210213 0.05854177]
 [0.46860967 0.05074644 0.43371506 0.04692883]]",(0.297134807705+0j)
273,273,The precision knife sliced through the construction fence surrounding the park. It was a damaged and unstable.,0.6678261997793298,0.6678261997333513,-3.0104902351511136,2.6713047991619803,"[[0.04800012 0.713368   0.0455418  0.19309007]
 [0.29531551 0.46605262 0.01511975 0.22351213]
 [0.03792292 0.17920808 0.055619   0.72724999]
 [0.1575316  0.05959941 0.15290366 0.62996533]]",(0.951822995599+0j)
274,274,The people stood up against the government. They were demanding justice.,0.3745391351402886,0.3745391350572062,-3.332455023324663,2.0590571163651923,"[[0.35392558 0.40465876 0.10119051 0.14022514]
 [0.7380674  0.02051695 0.23181297 0.00960268]
 [0.28242233 0.32519591 0.17269376 0.219688  ]
 [0.59258498 0.01503325 0.37729539 0.01508638]]",(0.067901247423-0j)
275,275,The heart moved revitalizing blood with a clear intention. It was a sturdy organ.,0.4886061854042384,0.488606185402761,-2.7447691023865373,2.170953933874118,"[[0.35828468 0.48685935 0.06257558 0.0922804 ]
 [0.81543068 0.02971335 0.14816806 0.00668791]
 [0.37928495 0.52500745 0.0415753  0.0541323 ]
 [0.87085857 0.03343383 0.09274017 0.00296743]]",(0.013382817357+0j)
276,276,The eager students reviewed the books. They were providing new insights.,0.6844580574628183,0.6844580575511308,-3.9377823158972425,2.7378322310364824,"[[0.10493092 0.39529619 0.15036758 0.34940532]
 [0.31414218 0.18608492 0.33222314 0.16754976]
 [0.23295515 0.7068014  0.02234334 0.03790011]
 [0.59651513 0.34324142 0.04985019 0.01039326]]",(0.227472093498+0j)
277,277,The students read through the books. They were filled with data.,0.4267510360995661,0.4267510360996669,-3.055695934200008,1.9457880810575536,"[[0.22195509 0.3065522  0.19810236 0.27339035]
 [0.05827816 0.47022913 0.04347809 0.42801462]
 [0.01549922 0.02656105 0.40455823 0.5533815 ]
 [0.00546461 0.03659566 0.09629165 0.86164809]]",(0.795005599476-0j)
278,278,The resilient people organized a protest against the government. They were promoting human rights.,0.9118255576270596,0.9118255576271668,-5.115660382705537,4.229140000587496,"[[0.00350914 0.91727531 0.00544975 0.0737658 ]
 [0.30939165 0.6113928  0.0126374  0.06657815]
 [0.00345727 0.46403122 0.00550162 0.52700989]
 [0.16498461 0.30250387 0.15704443 0.37546708]]",(0.024220375409-0j)
279,279,The persistent students explored the thought-provoking books. They were discovering new ideas.,0.413373236048023,0.4133732360482665,-1.837789915116411,1.258324860150366,"[[9.06897367e-01 8.34693744e-02 8.89435399e-03 7.38904302e-04]
 [7.30125378e-01 2.60241364e-01 5.60560806e-03 4.02765023e-03]
 [6.17054681e-01 5.87308453e-02 2.98737040e-01 2.54774334e-02]
 [4.92785227e-01 1.83000300e-01 2.42945759e-01 8.12687147e-02]]",(0.587860987198+0j)
280,280,The irresponsible sailors escaped off the boats. They were experiencing mechanical failure.,0.4200022559224836,0.4200022559226791,-3.055658833031406,1.9421293015681151,"[[0.27965354 0.12278186 0.54278412 0.05478049]
 [0.09639322 0.30604218 0.24051211 0.3570525 ]
 [0.51681846 0.12368472 0.30561919 0.05387763]
 [0.15849481 0.48200837 0.17841052 0.1810863 ]]",(0.130169963184-0j)
281,281,The hardworking students absorbed the self-help books. They were embracing their strengths.,0.8977725945982931,0.897772594850854,-4.365806078131259,3.591090379403416,"[[2.59604053e-02 3.68035518e-01 3.06918104e-04 6.05697159e-01]
 [1.51689947e-01 2.42305976e-01 2.43402479e-01 3.62601598e-01]
 [1.38730779e-02 9.10166840e-01 1.23942454e-02 6.35658364e-02]
 [3.73208649e-01 5.50831269e-01 2.18837766e-02 5.40763052e-02]]",(0.366782700997-0j)
282,282,The violent storm shattered the flight. It was carrying cargo.,0.3927459365041961,0.3927459365024991,-4.342681122227727,2.492278122271176,"[[0.09166459 0.46540272 0.07265678 0.37027591]
 [0.43876843 0.11829888 0.34862247 0.09431022]
 [0.07430187 0.37908621 0.0900195  0.45659242]
 [0.35677252 0.09661556 0.43061838 0.11599353]]",(0.416167573229+0j)
283,283,The adventurous bee visited the flower. It was beautiful.,0.4420157999794457,0.4420157999794347,-4.1360683954720265,2.357655394447544,"[[0.04671645 0.37917822 0.05520906 0.51889627]
 [0.29842084 0.12747383 0.39291852 0.18118681]
 [0.05483354 0.48910777 0.04709197 0.40896672]
 [0.373346   0.17059531 0.31799336 0.13806533]]",(0.017480308024-0j)
284,284,The durable knife sliced through the fence blocking the path. It was freshly painted.,0.2066617355199812,0.2066617355639116,-1.3537093078327804,0.944079119025155,"[[0.04829261 0.20911492 0.13866885 0.60392362]
 [0.01296363 0.2444439  0.03778216 0.70481032]
 [0.00392786 0.01745988 0.1830336  0.79557865]
 [0.0011271  0.02026064 0.04961868 0.92899357]]",(0.303380862951+0j)
285,285,The colorful birds chose the scrumptious seeds. They were a delicious food.,0.6251306690040646,0.6251306690192064,-3.4656743650788027,2.5005226760768258,"[[0.28374885 0.01864391 0.64377458 0.05383266]
 [0.13412571 0.16826705 0.23931152 0.45829571]
 [0.75893613 0.04301779 0.1685873  0.02945878]
 [0.32479024 0.47716368 0.04864699 0.14939909]]",(0.18960166652-0j)
286,286,The police arrested the criminals through the residential area. They were a versatile and adaptable group.,0.5732851485468511,0.5732851485478037,-3.509223649090811,2.4226081764931995,"[[0.73360359 0.10816924 0.14053613 0.01769104]
 [0.21514205 0.62663078 0.05334563 0.10488154]
 [0.61597816 0.10917313 0.25816157 0.01668714]
 [0.16777622 0.55737507 0.10071146 0.17413725]]",(0.197089704929-0j)
287,287,The lively birds devoured the seeds. They were an exciting treat.,0.574560256210954,0.5745602562105542,-3.460084306174597,2.200966295782454,"[[0.2715322  0.06031653 0.55164049 0.11651078]
 [0.12953517 0.20231356 0.20114599 0.46700528]
 [0.71779488 0.16312786 0.10537781 0.01369945]
 [0.2940369  0.58688584 0.03664426 0.082433  ]]",(0.265318959179+0j)
288,288,The trained sailors jumped from the treacherous boats. They were not comfortable.,0.7924209452327117,0.7924209453701464,-3.774356995948741,3.169683781480586,"[[4.12209028e-01 2.44229404e-01 2.50384529e-01 9.31770401e-02]
 [6.75280034e-02 5.88910428e-01 1.10881792e-01 2.32679777e-01]
 [6.62482688e-01 3.08348053e-01 1.10868588e-04 2.90583911e-02]
 [1.68762186e-01 8.02068554e-01 9.64760847e-03 1.95216512e-02]]",(0.308395623158-0j)
289,289,The massive storm destroyed the flight. It was headed for Europe.,0.5835584033459682,0.5835584033121217,-2.772286256268547,2.1945258232013822,"[[0.00204325 0.04614463 0.04012894 0.91168319]
 [0.00975977 0.03842811 0.19323592 0.7585762 ]
 [0.02494043 0.56586322 0.01723176 0.3919646 ]
 [0.11988087 0.47092277 0.08311483 0.32608153]]",(0.408835453433+0j)
290,290,The hungry birds plucked the different seeds. They were filling.,0.4988203977029347,0.498820397694608,-2.9640813973247435,1.9952815908132884,"[[0.12443125 0.42201163 0.19324755 0.26030956]
 [0.39775765 0.14868523 0.21887666 0.23468046]
 [0.18454716 0.63195204 0.13313165 0.05036915]
 [0.4651572  0.351342   0.15147711 0.03202369]]",(0.246982677195+0j)
291,291,The sniper took out the terrorist. He was a precise sharpshooter.,0.5857607211444038,0.5857607212429354,-5.030871946798884,3.41183181105746,"[[0.31854687 0.40071216 0.13351493 0.14722603]
 [0.26090493 0.45835411 0.11072846 0.1700125 ]
 [0.43630818 0.52108594 0.01575363 0.02685226]
 [0.35512131 0.6022728  0.01651208 0.02609381]]",(0.024891753821-0j)
292,292,The sailors jumped off the ill-designed boats. They were causing accidents.,0.332263797042557,0.3322637969145496,-2.8918474439543846,1.4816890694606122,"[[0.25806663 0.38808118 0.05581738 0.29803481]
 [0.50289075 0.14325706 0.18141553 0.17243665]
 [0.23292146 0.36846991 0.08096256 0.31764607]
 [0.38638661 0.21500476 0.29791967 0.10068896]]",(0.083662634655-0j)
293,293,The people led a demonstration against the unresponsive government. They were denying basic freedoms.,0.6100360021296771,0.6100360021766611,-3.392097102308953,2.38333037532088,"[[0.81256916 0.08095155 0.094087   0.01239229]
 [0.28183351 0.61168721 0.02899006 0.07748923]
 [0.57617774 0.06641204 0.33047842 0.0269318 ]
 [0.19014087 0.45244891 0.1206827  0.23672752]]",(0.989138532853+0j)
294,294,The serrated knife sliced through the fence effortlessly. It was corroded and weakened.,0.6750137413452326,0.6750137413386565,-3.9249235295611697,2.7000549653954193,"[[0.18909225 0.70484497 0.02983123 0.07623154]
 [0.62379972 0.27013751 0.0787074  0.02735537]
 [0.12591584 0.45815378 0.09300765 0.32292273]
 [0.41800187 0.16606774 0.28450525 0.13142514]]",(0.623488463438-0j)
295,295,The snacking birds discovered the rich seeds. They were a juicy food.,0.683585428226144,0.6835854280901956,-3.8517122975198137,2.7343417131588668,"[[0.28786591 0.09050055 0.45943731 0.16219624]
 [0.0570985  0.32126795 0.09271818 0.52891536]
 [0.63253715 0.20086496 0.11476607 0.05183183]
 [0.13117453 0.70222758 0.01864215 0.14795574]]",(0.184188346162-0j)
296,296,The adventurous bee crawled on the abundant flower. It was attracting many pollinators.,0.3347018717481822,0.3517588397933375,-1.6223668150639052,1.5147010871229227,"[[0.45331914 0.02413851 0.06811191 0.45443045]
 [0.3482023  0.12925534 0.29396306 0.2285793 ]
 [0.19474324 0.11272025 0.32668781 0.3658487 ]
 [0.02429242 0.28317107 0.61787294 0.07466357]]",(0.000491308806+0j)
297,297,The hardworking students read the comedy books. They were outdated.,0.6467195912709418,0.6467195912764807,-3.0668362981666717,2.586878365105923,"[[0.31675055 0.44790034 0.20633741 0.02901169]
 [0.67937505 0.08527585 0.18482804 0.05052106]
 [0.04376    0.1737235  0.47932796 0.30318853]
 [0.17942545 0.03805806 0.68477765 0.09773885]]",(0.099367772519+0j)
298,298,The brave bee perched on the flower. It was a valuable resource.,0.8140265013622177,0.8140265013425888,-5.534139514629496,4.700900472999216,"[[0.0289898  0.62448116 0.02526444 0.3212646 ]
 [0.19034887 0.46312209 0.10192347 0.24460557]
 [0.04843406 0.81984669 0.00582018 0.12589907]
 [0.24376976 0.62451098 0.04850259 0.08321667]]",(0.312671953332-0j)
299,299,The opportunistic birds reached the seeds. They were looking for a treat.,0.3263847489912351,0.3263847490408331,-1.9523991656251432,1.4003475830916012,"[[0.35963799 0.10585464 0.15156017 0.38294721]
 [0.45004606 0.01544656 0.34183131 0.19267607]
 [0.37947752 0.10801849 0.13172063 0.38078336]
 [0.35048369 0.13701232 0.44139368 0.07111031]]",(0.113268931665+0j)
300,300,The students memorized the books. They were exploring new worlds.,0.7724704130870002,0.7724704130773784,-4.206419640439423,3.4590686899234777,"[[0.48252654 0.17669518 0.26899194 0.07178634]
 [0.63769905 0.02152267 0.29930351 0.04147477]
 [0.13625535 0.0282768  0.61526313 0.22020472]
 [0.12180553 0.04272662 0.81519703 0.02027082]]",(0.00486602723+0j)
301,301,The dull knife cut through the community fence with one quick strike. It was a durable blade.,0.7150158441776193,0.7150158444542964,-4.026789847411554,2.860063377817186,"[[0.07231352 0.72797332 0.01295747 0.18675569]
 [0.42088731 0.37939952 0.1094546  0.09025856]
 [0.03593647 0.29267683 0.04933452 0.62205218]
 [0.18276333 0.14584997 0.34757858 0.32380812]]",(0.957088490464-0j)
302,302,The storm made the commercial flight. It was full of passengers.,0.9154187872433828,0.915418787153732,-5.76500682579022,5.199003890246125,"[[2.98916697e-04 4.73812738e-05 9.15466169e-01 8.41875335e-02]
 [1.05607458e-04 2.40690513e-04 7.82388301e-01 2.17265401e-01]
 [3.67033032e-01 3.11286907e-02 5.48732053e-01 5.31062241e-02]
 [3.09825439e-01 8.83362836e-02 4.72668469e-01 1.29169808e-01]]",(0.980084990064+0j)
